bikeID,lat,lng
0216115184#,31.393643,121.502054
0216115199#,31.318693,121.212569
0216115214#,31.321651,121.583223
0216115224#,31.360534,121.390947
0216115241#,31.319438,121.608088
0216115265#,31.36608,121.490653
0216115266#,31.33888,121.437542
0216115269#,31.371283,121.420932
0216115270#,31.321598,121.601794
0216115290#,31.355858,121.46544
0216115306#,31.349143,121.438011
0216115308#,31.388939,121.294373
0216115342#,31.33134,121.531329
0216115365#,31.336388,121.620543
0216115367#,31.321984,121.45523
0216115385#,31.368997,121.365476
0216115426#,31.364901,121.541628
0216115446#,31.332584,121.609654
0216115475#,31.373138,121.483868
0216115515#,31.34719,121.442526
0216115543#,31.318264,121.541391
0216115589#,31.323514,121.392013
0216115611#,31.388899,121.245011
0216115612#,31.325021,121.469989
0216115613#,31.334095,121.395859
0216115636#,31.322616,121.454739
0216115657#,31.347802,121.56414
0216115658#,31.336569,121.500722
0216115660#,31.373038,121.34014
0216115675#,31.333093,121.534351
0216115707#,31.387976,121.369396
0216115714#,31.344265,121.500083
0216115742#,31.329936,121.553013
0216115790#,31.344836,121.372686
0216115798#,31.317265,121.357789
0216115810#,31.330416,121.493264
0216115827#,31.317893,121.359488
0216115830#,31.344606,121.372718
0216115849#,31.34821,121.423065
0216115852#,31.393452,121.455969
0216115861#,31.336979,121.44122
0216115870#,31.347417,121.347746
0216115902#,31.350489,121.404013
0216115906#,31.335129,121.471588
0216115917#,31.34764,121.340026
0216115919#,31.383861,121.456207
0216115928#,31.330578,121.53812
0216115932#,31.343516,121.478202
0216115954#,31.345261,121.397301
0216115955#,31.332266,121.542068
0216115958#,31.321215,121.389659
0216115969#,31.352837,121.36006
0216116032#,31.345541,121.493456
0216116038#,31.380516,121.427924
0216116040#,31.318525,121.337788
0216116044#,31.357981,121.393501
0216116057#,31.359055,121.304366
0216116066#,31.375314,121.441764
0216116080#,31.33986,121.361691
0216116083#,31.318165,121.448089
0216116098#,31.328665,121.423075
0216116114#,31.357462,121.408101
0216116124#,31.34957,121.456761
0216116133#,31.365252,121.468268
0216116141#,31.335445,121.426265
0216116156#,31.351175,121.408584
0216116168#,31.375174,121.543605
0216116169#,31.328883,121.456498
0216116185#,31.379476,121.456692
0216116225#,31.340246,121.488537
0216116262#,31.334747,121.342841
0216116263#,31.331346,121.513291
0216116317#,31.373622,121.433385
0216116325#,31.374859,121.357296
0216116335#,31.337973,121.475798
0216116339#,31.36656,121.460143
0216116341#,31.342889,121.327065
0216116344#,31.381505,121.470067
0216116355#,31.321064,121.519967
0216116370#,31.334519,121.379788
0216116408#,31.331978,121.489317
0216116507#,31.392999,121.328002
0216116537#,31.331816,121.530516
0216116544#,31.343806,121.366984
0216116553#,31.390965,121.466702
0216116579#,31.35641,121.230211
0216116623#,31.345345,121.488945
0216116630#,31.333254,121.467185
0216116634#,31.365401,121.434505
0216116651#,31.322157,121.369364
0216116663#,31.369437,121.563371
0216116671#,31.321487,121.397494
0216116680#,31.321675,121.313501
0216116688#,31.34546,121.57889
0216116691#,31.329224,121.259989
0216116693#,31.33121,121.440851
0216116696#,31.350462,121.458619
0216116702#,31.324877,121.445367
0216116703#,31.380472,121.388204
0216116719#,31.327148,121.387246
0216116730#,31.353977,121.529751
0216116794#,31.377407,121.411646
0216116808#,31.329078,121.397161
0216116826#,31.324051,121.593036
0216116852#,31.328665,121.542568
0216116868#,31.31954,121.516313
0216116871#,31.319779,121.392584
0216116887#,31.345001,121.372959
0216116888#,31.314903,121.407985
0216116892#,31.326945,121.424262
0216116895#,31.396619,121.331613
0216116897#,31.334629,121.43774
0216116903#,31.3249,121.542877
0216116911#,31.345217,121.508312
0216116931#,31.331605,121.61499
0216116936#,31.364954,121.512825
0216116949#,31.335046,121.516464
0216116951#,31.382155,121.438773
0216116962#,31.348006,121.586632
0216116971#,31.358667,121.390886
0216117007#,31.348786,121.506547
0216117024#,31.329385,121.555001
0216117028#,31.33915,121.588499
0216117031#,31.3677,121.260506
0216117041#,31.351478,121.536769
0216117084#,31.319582,121.543651
0216117086#,31.371203,121.548238
0216117090#,31.368545,121.491248
0216117095#,31.32747,121.582313
0216117100#,31.365409,121.534351
0216117125#,31.349062,121.153617
0216117128#,31.346162,121.427944
0216117129#,31.330597,121.488095
0216117153#,31.335849,121.544026
0216117167#,31.318318,121.541387
0216117186#,31.336662,121.458127
0216117190#,31.326989,121.438636
0216117195#,31.374246,121.443021
0216117196#,31.315692,121.312384
0216117207#,31.318669,121.286131
0216117210#,31.353582,121.433618
0216117215#,31.333833,121.459232
0216117236#,31.380523,121.393258
0216117238#,31.334608,121.524469
0216117247#,31.380114,121.405072
0216117282#,31.317451,121.650046
0216117288#,31.323189,121.377214
0216117334#,31.365558,121.490636
0216117365#,31.347451,121.435074
0216117389#,31.368827,121.396432
0216117390#,31.351123,121.2901
0216117391#,31.328158,121.546525
0216117399#,31.328542,121.459987
0216117403#,31.353082,121.330638
0216117406#,31.326085,121.407327
0216117424#,31.344191,121.583646
0216117427#,31.316971,121.229815
0216117433#,31.34717,121.429503
0216117479#,31.344295,121.598956
0216117489#,31.396513,121.423147
0216117492#,31.322172,121.374377
0216117514#,31.358385,121.498772
0216117542#,31.365504,121.348896
0216117553#,31.324759,121.541988
0216117576#,31.31486,121.298064
0216117646#,31.360604,121.459502
0216117649#,31.340393,121.451941
0216117676#,31.361942,121.134957
0216117677#,31.33359,121.422321
0216117725#,31.356881,121.366652
0216117781#,31.347528,121.462902
0216117789#,31.321651,121.644393
0216117790#,31.37928,121.423873
0216117799#,31.329485,121.451718
0216117804#,31.36627,121.476372
0216117808#,31.380166,121.452839
0216117843#,31.36795,121.478923
0216117844#,31.346987,121.483578
0216117851#,31.34712,121.563785
0216117867#,31.322169,121.582081
0216117873#,31.318772,121.473172
0216117875#,31.333236,121.409027
0216117880#,31.365805,121.367117
0216117905#,31.332666,121.405937
0216117920#,31.375165,121.543545
0216117943#,31.349219,121.355914
0216117967#,31.346256,121.334566
0216117987#,31.335042,121.404455
0216118008#,31.381453,121.471688
0216118011#,31.370317,121.343535
0216118020#,31.372494,121.38047
0216118023#,31.337242,121.455616
0216118045#,31.356149,121.359769
0216118058#,31.350849,121.359597
0216118060#,31.369313,121.430987
0216118064#,31.368234,121.430717
0216118085#,31.347133,121.436526
0216118099#,31.38237,121.516903
0216118103#,31.34755,121.283522
0216118108#,31.383962,121.423991
0216118111#,31.327204,121.438433
0216118118#,31.326979,121.443909
0216118130#,31.322359,121.530829
0216118132#,31.328166,121.496003
0216118141#,31.361509,121.471567
0216118153#,31.339048,121.531731
0216118159#,31.331479,121.542649
0216118165#,31.376494,121.510817
0216118202#,31.340616,121.353272
0216118233#,31.362287,121.230567
0216118243#,31.320444,121.501281
0216118256#,31.359656,121.419454
0216118272#,31.328556,121.392867
0216118280#,31.379415,121.411795
0216118290#,31.3885,121.294994
0216118301#,31.37043,121.414726
0216118304#,31.334049,121.529193
0216118319#,31.34753,121.450826
0216118320#,31.333229,121.41717
0216118321#,31.320931,121.493973
0216118326#,31.365441,121.450975
0216118344#,31.379069,121.459802
0216118378#,31.371509,121.427941
0216118388#,31.334312,121.497972
0216118392#,31.349867,121.406653
0216118413#,31.338604,121.496733
0216118426#,31.328668,121.519763
0216118437#,31.348587,121.43925
0216118441#,31.331157,121.448397
0216118449#,31.322656,121.454448
0216118450#,31.371537,121.373395
0216118471#,31.374839,121.501194
0216118519#,31.33507,121.416541
0216118534#,31.363917,121.373479
0216118539#,31.369439,121.454138
0216118559#,31.344921,121.566771
0216118580#,31.331262,121.458544
0216118596#,31.330468,121.463351
0216118597#,31.344167,121.500021
0216118607#,31.374834,121.440643
0216118630#,31.36057,121.4192
0216118635#,31.329671,121.398298
0216118661#,31.317422,121.475823
0216118664#,31.342409,121.427279
0216118670#,31.351744,121.501404
0216118678#,31.347019,121.365823
0216118679#,31.350486,121.49474
0216118684#,31.379393,121.231994
0216118695#,31.329882,121.445542
0216118699#,31.344081,121.375274
0216118716#,31.37352,121.425652
0216118717#,31.331973,121.322476
0216118733#,31.321967,121.48777
0216118745#,31.391132,121.437202
0216118781#,31.331442,121.480367
0216118814#,31.357395,121.166501
0216118816#,31.321705,121.531031
0216118826#,31.356238,121.393663
0216118874#,31.319157,121.535601
0216118894#,31.330888,121.463084
0216118902#,31.345009,121.372942
0216118905#,31.356031,121.376597
0216118920#,31.381922,121.428071
0216118924#,31.332125,121.443116
0216118937#,31.353008,121.260986
0216118959#,31.377257,121.491903
0216118965#,31.333726,121.479947
0216118968#,31.395738,121.490009
0216118979#,31.339438,121.510356
0216118985#,31.344872,121.482549
0216118993#,31.325131,121.470162
0216118995#,31.32515,121.504176
0216119000#,31.349307,121.588433
0216119018#,31.35721,121.429693
0216119042#,31.33383,121.373754
0216119073#,31.32563,121.442253
0216119081#,31.376652,121.499698
0216119106#,31.39316,121.328211
0216119129#,31.398742,121.481085
0216119140#,31.346316,121.486378
0216119155#,31.321563,121.401193
0216119164#,31.329908,121.506545
0216119170#,31.333579,121.422247
0216119177#,31.375674,121.455411
0216119208#,31.332172,121.536226
0216119254#,31.395769,121.43064
0216119260#,31.31809,121.633292
0216119274#,31.349186,121.498855
0216119307#,31.368937,121.562024
0216119308#,31.342606,121.309976
0216119316#,31.358359,121.367418
0216119327#,31.352861,121.408925
0216119330#,31.317911,121.452499
0216119334#,31.336222,121.403885
0216119338#,31.393266,121.380478
0216119351#,31.356468,121.577783
0216119377#,31.338138,121.464617
0216119379#,31.329874,121.406163
0216119406#,31.336576,121.429954
0216119426#,31.330615,121.537957
0216119428#,31.374073,121.392561
0216119432#,31.327495,121.439499
0216119433#,31.334703,121.461475
0216119437#,31.328161,121.536629
0216119470#,31.329258,121.453334
0216119491#,31.342497,121.394079
0216119498#,31.311599,121.211685
0216119515#,31.355789,121.540089
0216119531#,31.370498,121.446084
0216119537#,31.330271,121.390494
0216119564#,31.331713,121.420955
0216119568#,31.344232,121.372372
0216119574#,31.346215,121.464779
0216119578#,31.363727,121.393052
0216119610#,31.366715,121.273428
0216119627#,31.34774,121.430025
0216119650#,31.362515,121.384683
0216119686#,31.335679,121.612454
0216119693#,31.387707,121.416931
0216119701#,31.324439,121.338209
0216119709#,31.387543,121.386167
0216119714#,31.325724,121.449775
0216119727#,31.370694,121.491067
0216119748#,31.361403,121.530664
0216119769#,31.342185,121.524653
0216119795#,31.369198,121.378658
0216119799#,31.330586,121.537978
0216119831#,31.338153,121.49144
0216119837#,31.353849,121.405044
0216119853#,31.335867,121.529578
0216119879#,31.363122,121.444003
0216119899#,31.357061,121.358962
0216119900#,31.376153,121.422984
0216119909#,31.348584,121.423728
0216119924#,31.360878,121.545554
0216119938#,31.342278,121.449573
0216119951#,31.38738,121.431486
0216119952#,31.326092,121.440637
0216119992#,31.325444,121.51989
0216119993#,31.37869,121.296584
0216119998#,31.359957,121.443961
0216120017#,31.349317,121.528852
0216120056#,31.370029,121.394886
0216120074#,31.396292,121.491853
0216120104#,31.383588,121.365336
0216120107#,31.383211,121.452073
0216120114#,31.334444,121.539936
0216120122#,31.35241,121.429396
0216120130#,31.318936,121.46699
0216120135#,31.321254,121.437573
0216120136#,31.341982,121.394752
0216120164#,31.344636,121.372613
0216120166#,31.351242,121.554929
0216120183#,31.335108,121.516318
0216120193#,31.343463,121.450161
0216120211#,31.325733,121.431047
0216120218#,31.382539,121.384229
0216120223#,31.326626,121.555738
0216120228#,31.341037,121.32837
0216120229#,31.351204,121.395229
0216120231#,31.334617,121.520462
0216120234#,31.348538,121.58533
0216120256#,31.350991,121.290088
0216120257#,31.331768,121.474335
0216120262#,31.336707,121.435377
0216120263#,31.387948,121.451277
0216120287#,31.351011,121.53357
0216120303#,31.368875,121.481269
0216120308#,31.326473,121.490977
0216120317#,31.367499,121.449262
0216120326#,31.359833,121.583238
0216120341#,31.337929,121.491146
0216120357#,31.382752,121.454643
0216120362#,31.386623,121.501186
0216120369#,31.360357,121.439783
0216120373#,31.330561,121.492745
0216120420#,31.326894,121.582056
0216120421#,31.355346,121.409017
0216120430#,31.320112,121.295199
0216120437#,31.331942,121.489332
0216120445#,31.350055,121.573578
0216120455#,31.349301,121.490192
0216120459#,31.31718,121.5935
0216120468#,31.321261,121.444823
0216120477#,31.343112,121.483341
0216120481#,31.354081,121.382488
0216120486#,31.315165,121.197269
0216120490#,31.37621,121.44681
0216120497#,31.324921,121.543283
0216120501#,31.335777,121.518688
0216120504#,31.342346,121.398284
0216120509#,31.320998,121.318139
0216120511#,31.330604,121.475868
0216120541#,31.397618,121.475587
0216120576#,31.344267,121.454191
0216120582#,31.358542,121.512093
0216120590#,31.327081,121.480212
0216120607#,31.356656,121.458143
0216120647#,31.321354,121.426252
0216120657#,31.340372,121.395873
0216120676#,31.36543,121.468195
0216120688#,31.378686,121.357214
0216120696#,31.339844,121.394855
0216120713#,31.331842,121.526443
0216120735#,31.37753,121.277846
0216120746#,31.35019,121.410236
0216120752#,31.330659,121.372884
0216120764#,31.343723,121.3345
0216120794#,31.363732,121.400395
0216120813#,31.340466,121.444215
0216120824#,31.327193,121.445797
0216120834#,31.319676,121.392515
0216120853#,31.362817,121.444732
0216120886#,31.343955,121.598941
0216120898#,31.340204,121.451593
0216120923#,31.322863,121.477359
0216120926#,31.315171,121.328816
0216120935#,31.322668,121.482356
0216120959#,31.336462,121.627278
0216120966#,31.370128,121.348694
0216120967#,31.374669,121.452808
0216120998#,31.339518,121.569681
0216121004#,31.325857,121.489003
0216121006#,31.319081,121.504053
0216121031#,31.320492,121.354348
0216121086#,31.356879,121.363467
0216121102#,31.332991,121.536732
0216121104#,31.33296,121.268646
0216121105#,31.328248,121.496052
0216121134#,31.334207,121.589343
0216121151#,31.321734,121.532793
0216121157#,31.357365,121.362903
0216121158#,31.34252,121.427812
0216121167#,31.34362,121.579106
0216121169#,31.339438,121.412895
0216121180#,31.334304,121.524225
0216121182#,31.329113,121.397172
0216121183#,31.351734,121.45654
0216121188#,31.34039,121.465896
0216121199#,31.359244,121.592798
0216121200#,31.370445,121.41321
0216121215#,31.332712,121.538138
0216121231#,31.331414,121.478694
0216121232#,31.36796,121.44243
0216121245#,31.37007,121.342855
0216121252#,31.343919,121.599038
0216121297#,31.360911,121.419112
0216121332#,31.378702,121.457706
0216121336#,31.329339,121.588165
0216121351#,31.343663,121.494585
0216121353#,31.354811,121.446807
0216121357#,31.339997,121.437063
0216121415#,31.331187,121.440305
0216121420#,31.322447,121.455302
0216121441#,31.359643,121.352746
0216121453#,31.33508,121.273451
0216121468#,31.334627,121.476298
0216121501#,31.367684,121.45112
0216121521#,31.356949,121.455126
0216121526#,31.371052,121.292185
0216121533#,31.334642,121.455736
0216121576#,31.328688,121.421146
0216121621#,31.36131,121.382249
0216121624#,31.328626,121.527674
0216121625#,31.330991,121.283888
0216121631#,31.36782,121.423568
0216121634#,31.326851,121.406543
0216121651#,31.332462,121.427497
0216121689#,31.348036,121.457515
0216121692#,31.319526,121.479599
0216121709#,31.349886,121.41206
0216121715#,31.361086,121.462814
0216121735#,31.333732,121.573356
0216121752#,31.344656,121.494445
0216121755#,31.32081,121.473117
0216121777#,31.313488,121.284935
0216121807#,31.364835,121.230134
0216121823#,31.386797,121.463131
0216121830#,31.340682,121.44706
0216121839#,31.357112,121.378713
0216121843#,31.364883,121.467037
0216121856#,31.348857,121.451863
0216121860#,31.338734,121.530138
0216121861#,31.388867,121.294475
0216121893#,31.368714,121.306726
0216121902#,31.336891,121.441373
0216121907#,31.320781,121.47358
0216121927#,31.374147,121.569088
0216121929#,31.31828,121.342197
0216121939#,31.324809,121.531003
0216121943#,31.323331,121.47426
0216121946#,31.342806,121.344052
0216121949#,31.324694,121.431038
0216121950#,31.332898,121.431014
0216121963#,31.352164,121.568845
0216121965#,31.321791,121.16532
0216121974#,31.334294,121.373829
0216121980#,31.318049,121.342016
0216122004#,31.329084,121.50933
0216122009#,31.340368,121.492055
0216122016#,31.343678,121.574202
0216122031#,31.340513,121.284538
0216122058#,31.38675,121.2901
0216122063#,31.317752,121.39746
0216122072#,31.391779,121.437894
0216122073#,31.397565,121.269893
0216122074#,31.321258,121.440946
0216122077#,31.318178,121.453087
0216122085#,31.359707,121.350995
0216122128#,31.328572,121.439202
0216122134#,31.320227,121.462315
0216122143#,31.353571,121.412213
0216122147#,31.390704,121.152481
0216122150#,31.338367,121.45261
0216122176#,31.356507,121.385581
0216122217#,31.350573,121.491936
0216122248#,31.345109,121.452767
0216122270#,31.328075,121.522527
0216122287#,31.394253,121.499285
0216122320#,31.35239,121.499072
0216122324#,31.338521,121.422324
0216122335#,31.373406,121.483959
0216122354#,31.32175,121.52166
0216122355#,31.333613,121.422171
0216122356#,31.367755,121.451238
0216122360#,31.381875,121.147501
0216122367#,31.319364,121.503647
0216122380#,31.321592,121.626741
0216122396#,31.328239,121.364214
0216122429#,31.340734,121.439877
0216122440#,31.319713,121.518006
0216122456#,31.340328,121.455948
0216122466#,31.318219,121.54138
0216122487#,31.346064,121.499736
0216122488#,31.33693,121.620306
0216122490#,31.383148,121.393391
0216122497#,31.33142,121.490845
0216122541#,31.311323,121.160338
0216122561#,31.341331,121.443333
0216122565#,31.375914,121.117944
0216122572#,31.382131,121.438747
0216122577#,31.394514,121.502887
0216122579#,31.353989,121.38316
0216122599#,31.341746,121.493812
0216122611#,31.346968,121.441515
0216122619#,31.365467,121.457226
0216122635#,31.376567,121.553771
0216122638#,31.328496,121.465895
0216122661#,31.35262,121.411331
0216122669#,31.317434,121.475677
0216122698#,31.344376,121.499775
0216122736#,31.333484,121.405595
0216122741#,31.332989,121.537022
0216122747#,31.328648,121.520286
0216122754#,31.336581,121.408069
0216122761#,31.388875,121.421061
0216122764#,31.398448,121.333301
0216122789#,31.331508,121.423134
0216122795#,31.319943,121.460137
0216122802#,31.375506,121.398762
0216122820#,31.359445,121.420614
0216122827#,31.325968,121.489461
0216122832#,31.32634,121.378199
0216122841#,31.322799,121.406998
0216122873#,31.371042,121.425805
0216122887#,31.361283,121.36713
0216122898#,31.356828,121.362402
0216122901#,31.342459,121.569431
0216122902#,31.359339,121.393314
0216122904#,31.355809,121.367749
0216122922#,31.340159,121.428613
0216122926#,31.328519,121.53044
0216122938#,31.360771,121.30127
0216122942#,31.397152,121.493887
0216122950#,31.324541,121.533338
0216122951#,31.375255,121.16382
0216122989#,31.352497,121.575331
0216123005#,31.325825,121.407982
0216123006#,31.326597,121.614618
0216123026#,31.343488,121.258647
0216123030#,31.354802,121.356291
0216123086#,31.321889,121.313115
0216123113#,31.333355,121.406309
0216123117#,31.319756,121.656919
0216123168#,31.319957,121.277539
0216123183#,31.336222,121.51341
0216123184#,31.360022,121.431814
0216123218#,31.364453,121.460571
0216123219#,31.336121,121.461366
0216123225#,31.320701,121.483468
0216123237#,31.342403,121.323325
0216123253#,31.383513,121.38721
0216123290#,31.320457,121.496137
0216123316#,31.327952,121.473024
0216123325#,31.379324,121.456002
0216123342#,31.324409,121.612863
0216123347#,31.332909,121.430955
0216123352#,31.347051,121.56371
0216123378#,31.331654,121.476055
0216123380#,31.333274,121.268664
0216123381#,31.333615,121.535469
0216123393#,31.333596,121.44643
0216123417#,31.330997,121.599086
0216123445#,31.324767,121.54274
0216123459#,31.333355,121.535658
0216123482#,31.32249,121.524365
0216123497#,31.346998,121.436408
0216123507#,31.351211,121.239903
0216123517#,31.328973,121.420561
0216123523#,31.347015,121.430875
0216123525#,31.365502,121.490758
0216123528#,31.362656,121.367087
0216123529#,31.398798,121.445395
0216123532#,31.357651,121.362569
0216123610#,31.371084,121.474685
0216123612#,31.381335,121.320919
0216123614#,31.325616,121.422278
0216123622#,31.319383,121.27593
0216123684#,31.346382,121.506621
0216123692#,31.3499,121.499675
0216123710#,31.31984,121.442705
0216123711#,31.334285,121.45932
0216123713#,31.328262,121.536625
0216123714#,31.371113,121.395922
0216123716#,31.343583,121.446875
0216123717#,31.372499,121.517774
0216123725#,31.381667,121.283042
0216123757#,31.334338,121.40924
0216123776#,31.377394,121.424335
0216123797#,31.350306,121.381426
0216123838#,31.329446,121.451915
0216123839#,31.352316,121.444237
0216123842#,31.380084,121.440464
0216123848#,31.328339,121.287203
0216123852#,31.339197,121.507862
0216123858#,31.329184,121.425572
0216123867#,31.343983,121.593358
0216123875#,31.362077,121.44122
0216123884#,31.343884,121.400627
0216123903#,31.340022,121.515397
0216123935#,31.334198,121.510022
0216123991#,31.337489,121.443767
0216124000#,31.362513,121.323142
0216124003#,31.337896,121.475756
0216124005#,31.330955,121.462445
0216124019#,31.356539,121.29474
0216124025#,31.375534,121.398817
0216124036#,31.324771,121.45573
0216124043#,31.336612,121.499114
0216124053#,31.372092,121.431811
0216124057#,31.373823,121.468553
0216124068#,31.328872,121.422417
0216124096#,31.324152,121.330781
0216124117#,31.337401,121.459183
0216124133#,31.395206,121.391984
0216124150#,31.322469,121.488797
0216124180#,31.390236,121.364822
0216124189#,31.319867,121.543888
0216124194#,31.33732,121.443201
0216124226#,31.394054,121.445048
0216124274#,31.333487,121.634515
0216124275#,31.346403,121.487025
0216124281#,31.336213,121.527567
0216124292#,31.348918,121.425548
0216124339#,31.370894,121.412732
0216124383#,31.371114,121.430034
0216124392#,31.315268,121.652957
0216124394#,31.339743,121.39606
0216124409#,31.327217,121.457816
0216124415#,31.324953,121.530812
0216124439#,31.395892,121.310629
0216124468#,31.356223,121.516089
0216124471#,31.331889,121.49313
0216124474#,31.377931,121.476904
0216124476#,31.327163,121.461854
0216124477#,31.362802,121.491205
0216124493#,31.346051,121.355356
0216124497#,31.350664,121.44555
0216124510#,31.367386,121.538552
0216124518#,31.389833,121.469062
0216124560#,31.346973,121.246166
0216124565#,31.324523,121.500245
0216124573#,31.348498,121.375071
0216124590#,31.388817,121.35726
0216124606#,31.391225,121.331395
0216124614#,31.346918,121.573239
0216124619#,31.323013,121.44749
0216124627#,31.342099,121.469231
0216124637#,31.371397,121.475593
0216124642#,31.328601,121.522856
0216124679#,31.357216,121.44766
0216124688#,31.328138,121.539101
0216124695#,31.324831,121.534038
0216124733#,31.324682,121.431269
0216124776#,31.358755,121.272393
0216124815#,31.358992,121.449393
0216124828#,31.342672,121.446315
0216124835#,31.371125,121.471863
0216124840#,31.339969,121.46603
0216124870#,31.40042,121.338888
0216124874#,31.394633,121.50573
0216124879#,31.318176,121.233521
0216124922#,31.331972,121.536446
0216124946#,31.328672,121.54156
0216124959#,31.322889,121.536017
0216124994#,31.337151,121.473336
0216125016#,31.361137,121.472804
0216125023#,31.347542,121.485076
0216125024#,31.35604,121.229678
0216125029#,31.387305,121.406049
0216125045#,31.343566,121.472578
0216125047#,31.323197,121.458345
0216125055#,31.319673,121.281577
0216125067#,31.34783,121.365295
0216125072#,31.321463,121.616926
0216125074#,31.3548,121.356271
0216125081#,31.331882,121.526509
0216125093#,31.311595,121.291122
0216125104#,31.32806,121.475974
0216125110#,31.370935,121.450529
0216125114#,31.373058,121.34013
0216125120#,31.370891,121.493227
0216125133#,31.357692,121.415763
0216125186#,31.361686,121.23086
0216125227#,31.324275,121.482788
0216125233#,31.331043,121.455983
0216125239#,31.344798,121.499645
0216125247#,31.383133,121.498046
0216125260#,31.367136,121.563597
0216125263#,31.359403,121.414838
0216125297#,31.343206,121.356624
0216125315#,31.342758,121.489317
0216125350#,31.388964,121.324603
0216125355#,31.322407,121.524296
0216125361#,31.351635,121.575095
0216125363#,31.34726,121.435578
0216125386#,31.32993,121.445339
0216125410#,31.369242,121.415761
0216125421#,31.330326,121.540682
0216125445#,31.337262,121.441267
0216125448#,31.348851,121.451682
0216125454#,31.333106,121.433831
0216125467#,31.321459,121.332855
0216125481#,31.36393,121.373956
0216125486#,31.328411,121.376052
0216125489#,31.377454,121.454932
0216125510#,31.329709,121.44309
0216125513#,31.328455,121.466087
0216125526#,31.351239,121.327995
0216125536#,31.35159,121.495708
0216125547#,31.335735,121.518725
0216125551#,31.338943,121.530652
0216125570#,31.346894,121.379521
0216125624#,31.355485,121.355204
0216125645#,31.345021,121.427756
0216125647#,31.329722,121.466524
0216125655#,31.37842,121.443446
0216125672#,31.360519,121.468801
0216125699#,31.331446,121.554833
0216125701#,31.354569,121.357867
0216125714#,31.357074,121.409687
0216125744#,31.31916,121.467555
0216125794#,31.353198,121.417434
0216125796#,31.395104,121.402174
0216125803#,31.400878,121.258115
0216125819#,31.360726,121.299084
0216125826#,31.386151,121.374129
0216125832#,31.347488,121.586928
0216125843#,31.389742,121.344207
0216125848#,31.345164,121.372729
0216125857#,31.338523,121.394219
0216125890#,31.371871,121.532469
0216125900#,31.340115,121.437618
0216125901#,31.337031,121.440865
0216125908#,31.345562,121.425392
0216125911#,31.344725,121.434602
0216125915#,31.341806,121.449487
0216125918#,31.320843,121.57074
0216125921#,31.340463,121.478957
0216125924#,31.361432,121.315255
0216125929#,31.361614,121.427286
0216125937#,31.329199,121.444888
0216125948#,31.335744,121.422058
0216125959#,31.329346,121.209882
0216125966#,31.336776,121.43547
0216125970#,31.325907,121.397974
0216125975#,31.36444,121.546769
0216125992#,31.389372,121.467242
0216126002#,31.331729,121.471347
0216126005#,31.33027,121.406017
0216126011#,31.370707,121.508342
0216126029#,31.385575,121.498469
0216126050#,31.320952,121.317759
0216126051#,31.328237,121.581848
0216126057#,31.395238,121.378636
0216126058#,31.336685,121.54307
0216126060#,31.387594,121.361829
0216126062#,31.36364,121.344613
0216126107#,31.335759,121.51889
0216126110#,31.37403,121.399997
0216126115#,31.328235,121.280917
0216126117#,31.327502,121.501548
0216126138#,31.316517,121.407772
0216126151#,31.364058,121.458616
0216126165#,31.365543,121.423268
0216126183#,31.371743,121.347578
0216126197#,31.384937,121.459328
0216126512#,31.33285,121.436286
0216126521#,31.367005,121.462067
0216126522#,31.319459,121.479464
0216126561#,31.341153,121.271488
0216126568#,31.317521,121.297991
0216126572#,31.32966,121.399464
0216126576#,31.380968,121.453433
0216126590#,31.323059,121.311159
0216126609#,31.396414,121.483018
0216126612#,31.334408,121.453444
0216126617#,31.340801,121.464652
0216126629#,31.35595,121.585146
0216126663#,31.355937,121.441302
0216126667#,31.350127,121.58728
0216126693#,31.38489,121.153686
0216126706#,31.348142,121.446887
0216126721#,31.333716,121.541747
0216126741#,31.329644,121.30603
0216126753#,31.321162,121.444126
0216126781#,31.331071,121.490979
0216126803#,31.33218,121.637166
0216126819#,31.344705,121.446694
0216126839#,31.351496,121.399478
0216126854#,31.382086,121.316712
0216126857#,31.363681,121.356195
0216126868#,31.34707,121.452825
0216126873#,31.331375,121.440825
0216126876#,31.331781,121.525707
0216126911#,31.379615,121.412227
0216126930#,31.330902,121.420506
0216126939#,31.329461,121.442612
0216126951#,31.340179,121.437976
0216126989#,31.318405,121.390956
0216126996#,31.33569,121.49423
0216127064#,31.353877,121.349414
0216127073#,31.328118,121.476037
0216127077#,31.325208,121.437025
0216127109#,31.320646,121.38745
0216127192#,31.357587,121.456645
0216127204#,31.328457,121.599057
0216127230#,31.318802,121.485073
0216127237#,31.325055,121.61542
0216127240#,31.321778,121.464614
0216127247#,31.340043,121.444415
0216127256#,31.330372,121.555031
0216127335#,31.321498,121.397982
0216127347#,31.363973,121.420309
0216127369#,31.320673,121.483416
0216127380#,31.345145,121.453403
0216127382#,31.355013,121.449566
0216127387#,31.332043,121.48129
0216127415#,31.329057,121.397117
0216127417#,31.365541,121.424047
0216127428#,31.398303,121.189431
0216127445#,31.330729,121.42317
0216127458#,31.323432,121.456056
0216127469#,31.318943,121.343369
0216127480#,31.326561,121.396216
0216127491#,31.346442,121.506589
0216127493#,31.338885,121.457069
0216127531#,31.370368,121.474982
0216127536#,31.348457,121.402508
0216127543#,31.33989,121.436252
0216127564#,31.315205,121.303036
0216127565#,31.362103,121.428853
0216127580#,31.345831,121.486891
0216127598#,31.328103,121.367355
